"country","year","gdp","population","continent"
Ireland,1966,,2888800.0,Europe
Ireland,1965,,2877300.0,Europe
Ireland,1964,,2866550.0,Europe
Ireland,1963,,2852650.0,Europe
Ireland,1962,,2836050.0,Europe
Ireland,1961,,2824400.0,Europe
Ireland,1960,,2828600.0,Europe
Italy,2020,1961351272330.88,59554023,Europe
Italy,2019,2152283490598.57,59729081,Europe
Italy,2018,2146114485858.04,60421760,Europe
Italy,2017,2126092284053.69,60536709,Europe
Italy,2016,2091213785858.19,60627498,Europe
Italy,2015,2064510116906.73,60730582,Europe
Italy,2014,2048566038303.31,60789140,Europe
Italy,2013,2048659201948.41,60233948,Europe
Italy,2012,2087083780359.59,59539717,Europe
Italy,2011,2151209302546.05,59379449,Europe
Italy,2010,2136099955236.67,59277417,Europe
Italy,2009,2100118708781.5,59095365,Europe
Italy,2008,2217208074999.43,58826731,Europe
Italy,2007,2238745090235.33,58438310,Europe
Italy,2006,2205941135644.34,58143979,Europe
Italy,2005,2167135546609.64,57969484,Europe
Italy,2004,2149555429590.68,57685327,Europe
Italy,2003,2119384002738.32,57313203,Europe
Italy,2002,2116450033861.54,57059007,Europe
Italy,2001,2111089070963.84,56974100,Europe
Italy,2000,2070682364290.87,56942108,Europe
Italy,1999,1995127770569.1,56916317,Europe
Italy,1998,1963211302589.26,56906744,Europe
Italy,1997,1928297260031.16,56890372,Europe
Italy,1996,1893639635751.94,56860281,Europe
Italy,1995,1869951375918.57,56844303,Europe
Italy,1994,1817483591505.72,56843400,Europe
Italy,1993,1779212314059.64,56831821,Europe
Italy,1992,1794516050370.08,56797087,Europe
Italy,1991,1779668711158.29,56758521,Europe
Italy,1990,1752704275044.01,56719240,Europe
Italy,1989,1718577199639.66,56671781,Europe
Italy,1988,1662253671277.12,56629288,Europe
Italy,1987,1595339128877.34,56601931,Europe
Italy,1986,1545991683035.28,56596155,Europe
Italy,1985,1503006130588.56,56593071,Europe
Italy,1984,1462095446010.73,56576718,Europe
Italy,1983,1416404334008.39,56564074,Europe
Italy,1982,1400035074986.87,56543548,Europe
Italy,1981,1394268579596.96,56501675,Europe
Italy,1980,1382596319768.68,56433883,Europe
Italy,1979,1336745722082.17,56317749,Europe
Italy,1978,1261566937035.29,56155143,Europe
Italy,1977,1221973294561.23,55955411,Europe
Italy,1976,1191465802620.03,55718260,Europe
Italy,1975,1112216120478.78,55441001,Europe
Italy,1974,1135959525208.16,55110868,Europe
Italy,1973,1076737446367.19,54751406,Europe
Italy,1972,1005114379670.5,54381345,Europe
Italy,1971,969340987917.552,54073490,Europe
Italy,1970,952032018262.462,53821850,Europe
Italy,1969,904382861911.74,53537950,Europe
Italy,1968,852402826167.948,53235750,Europe
Italy,1967,800043539466.146,52900500,Europe
Italy,1966,746458198199.957,52519000,Europe
Italy,1965,704306880677.502,52112350,Europe
Italy,1964,682018358935.19,51675350,Europe
Italy,1963,663456812569.003,51252000,Europe
Italy,1962,628215624895.81,50879450,Europe
Italy,1961,591519803874.358,50536350,Europe
Italy,1960,546654522882.242,50199700,Europe
Latvia,2020,43850982467.9886,1901548.0,Europe
Latvia,2019,45499749575.0179,1913822.0,Europe
Latvia,2018,44595743365.806,1927174.0,Europe
Latvia,2017,42870501056.9186,1942248.0,Europe
Latvia,2016,41520776742.7396,1959537.0,Europe
Latvia,2015,40558357687.4366,1977527.0,Europe
Latvia,2014,38995843365.7812,1993782.0,Europe
Latvia,2013,38581617963.9437,2012647.0,Europe
Latvia,2012,37710440391.8362,2034319.0,Europe
Latvia,2011,36172486448.4331,2059709.0,Europe
Latvia,2010,33974713228.7101,2097555.0,Europe
Latvia,2009,35540939762.4485,2141669.0,Europe
Latvia,2008,41451858072.2391,2177322.0,Europe
Latvia,2007,42878556292.9244,2200325.0,Europe
Latvia,2006,38970904830.6932,2218357.0,Europe
Latvia,2005,34799687961.907,2238799.0,Europe
Latvia,2004,31428910218.164,2263122.0,Europe
Latvia,2003,28966399140.5609,2287955.0,Europe
Latvia,2002,26713274658.9113,2310173.0,Europe
Latvia,2001,24946375649.8431,2337170.0,Europe
Latvia,2000,23462863080.0846,2367550.0,Europe
Latvia,1999,22203486874.2182,2390482.0,Europe
Latvia,1998,21611116575.8927,2410019.0,Europe
Latvia,1997,20322508351.2123,2432851.0,Europe
Latvia,1996,18667864125.4982,2457222.0,Europe
Latvia,1995,18200222832.0905,2485056.0,Europe
Latvia,1994,,2520742.0,Europe
Latvia,1993,,2563290.0,Europe
Latvia,1992,,2614338.0,Europe
Latvia,1991,,2650581.0,Europe
Latvia,1990,,2663151.0,Europe
Latvia,1989,,2666955.0,Europe
Latvia,1988,,2653434.0,Europe
Latvia,1987,,2626583.0,Europe
Latvia,1986,,2599892.0,Europe
Latvia,1985,,2578873.0,Europe
Latvia,1984,,2562047.0,Europe
Latvia,1983,,2546011.0,Europe
Latvia,1982,,2531080.0,Europe
Latvia,1981,,2519421.0,Europe
Latvia,1980,,2511701.0,Europe
Latvia,1979,,2505953.0,Europe
Latvia,1978,,2497921.0,Europe
Latvia,1977,,2485073.0,Europe
Latvia,1976,,2470989.0,Europe
Latvia,1975,,2456130.0,Europe
Latvia,1974,,2437186.0,Europe
Latvia,1973,,2415819.0,Europe
Latvia,1972,,2395674.0,Europe
Latvia,1971,,2376389.0,Europe
Latvia,1970,,2359164.0,Europe
Latvia,1969,,2343173.0,Europe
Latvia,1968,,2323619.0,Europe
Latvia,1967,,2301220.0,Europe
Latvia,1966,,2283217.0,Europe
Latvia,1965,,2265919.0,Europe
Latvia,1964,,2240623.0,Europe
Latvia,1963,,2210919.0,Europe
Latvia,1962,,2181586.0,Europe
Latvia,1961,,2152681.0,Europe
Latvia,1960,,2120979.0,Europe
Liechtenstein,2020,,38137.0,Europe
Liechtenstein,2019,,38020.0,Europe
Liechtenstein,2018,,37918.0,Europe
Liechtenstein,2017,,37805.0,Europe
Liechtenstein,2016,,37655.0,Europe
Liechtenstein,2015,,37465.0,Europe
Liechtenstein,2014,,37219.0,Europe
Liechtenstein,2013,,36940.0,Europe
Liechtenstein,2012,,36615.0,Europe
Liechtenstein,2011,,36299.0,Europe
Liechtenstein,2010,5082366478.08994,35996.0,Europe
Liechtenstein,2009,,35723.0,Europe
Liechtenstein,2008,,35469.0,Europe
Liechtenstein,2007,,35217.0,Europe
Liechtenstein,2006,,34975.0,Europe
Liechtenstein,2005,,34718.0,Europe
Liechtenstein,2004,,34444.0,Europe
Liechtenstein,2003,,34172.0,Europe
Liechtenstein,2002,,33885.0,Europe
Liechtenstein,2001,,33543.0,Europe
Liechtenstein,2000,,33184.0,Europe
Liechtenstein,1999,,32765.0,Europe
Liechtenstein,1998,,32306.0,Europe
Liechtenstein,1997,,31830.0,Europe
Liechtenstein,1996,,31354.0,Europe
Liechtenstein,1995,,30884.0,Europe
Liechtenstein,1994,,30415.0,Europe
Liechtenstein,1993,,29987.0,Europe
Liechtenstein,1992,,29552.0,Europe
Liechtenstein,1991,,29166.0,Europe
Liechtenstein,1990,,28790.0,Europe
Liechtenstein,1989,,28449.0,Europe
Liechtenstein,1988,,28135.0,Europe
Liechtenstein,1987,,27835.0,Europe
Liechtenstein,1986,,27552.0,Europe
Liechtenstein,1985,,27286.0,Europe
Liechtenstein,1984,,27028.0,Europe
Liechtenstein,1983,,26790.0,Europe
Liechtenstein,1982,,26533.0,Europe
Liechtenstein,1981,,26229.0,Europe
Liechtenstein,1980,,25881.0,Europe
Liechtenstein,1979,,25463.0,Europe
Liechtenstein,1978,,24968.0,Europe
Liechtenstein,1977,,24451.0,Europe
Liechtenstein,1976,,23933.0,Europe
Liechtenstein,1975,,23436.0,Europe
Liechtenstein,1974,,22985.0,Europe
Liechtenstein,1973,,22560.0,Europe
Liechtenstein,1972,,22161.0,Europe
Liechtenstein,1971,,21729.0,Europe
Liechtenstein,1970,,21268.0,Europe
Liechtenstein,1969,,20766.0,Europe
Liechtenstein,1968,,20237.0,Europe
Liechtenstein,1967,,19688.0,Europe
Liechtenstein,1966,,19160.0,Europe
Liechtenstein,1965,,18642.0,Europe
Liechtenstein,1964,,18170.0,Europe
Liechtenstein,1963,,17724.0,Europe
Liechtenstein,1962,,17300.0,Europe
Liechtenstein,1961,,16894.0,Europe
Liechtenstein,1960,,16501.0,Europe
Lithuania,2020,14889418521.7028,2794700.0,Europe
Lithuania,2019,15020382065.0197,2794137.0,Europe
Lithuania,2018,14395769626.2351,2801543.0,Europe
Lithuania,2017,13850496906.4725,2828403.0,Europe
Lithuania,2016,13281695423.2095,2868231.0,Europe
Lithuania,2015,12955371854.0676,2904910.0,Europe
Lithuania,2014,12698284425.0764,2932367.0,Europe
Lithuania,2013,12264488263.5827,2957689.0,Europe
Lithuania,2012,11844017031.4634,2987773.0,Europe
Lithuania,2011,11405601149.4605,3028115.0,Europe
Lithuania,2010,10756042844.3535,3097282.0,Europe
Lithuania,2009,10581319790.3218,3162916.0,Europe
Lithuania,2008,12425019822.0591,3198231.0,Europe
Lithuania,2007,12108453621.6011,3231294.0,Europe
Lithuania,2006,10897964391.0828,3269909.0,Europe
Lithuania,2005,10145746439.6587,3322528.0,Europe
Lithuania,2004,9417547080.17682,3377075.0,Europe
Lithuania,2003,8837001162.14328,3415213.0,Europe
Lithuania,2002,7992515420.49374,3443067.0,Europe
Lithuania,2001,7487034670.44861,3470818.0,Europe
Lithuania,2000,7028356472.96767,3499536.0,Europe
Lithuania,1999,6777878258.90031,3524238.0,Europe
Lithuania,1998,6856146044.57594,3549331.0,Europe
Lithuania,1997,6379248796.15094,3575137.0,Europe
Lithuania,1996,5889755810.55028,3601613.0,Europe
Lithuania,1995,5600838552.34825,3629102.0,Europe
Lithuania,1994,,3657144.0,Europe
Lithuania,1993,,3682613.0,Europe
Lithuania,1992,,3700114.0,Europe
Lithuania,1991,,3704134.0,Europe
Lithuania,1990,,3697838.0,Europe
Lithuania,1989,,3684255.0,Europe
Lithuania,1988,,3655049.0,Europe
Lithuania,1987,,3616367.0,Europe
Lithuania,1986,,3578914.0,Europe
Lithuania,1985,,3544543.0,Europe
Lithuania,1984,,3514205.0,Europe
Lithuania,1983,,3485192.0,Europe
Lithuania,1982,,3457179.0,Europe
Lithuania,1981,,3432947.0,Europe
Lithuania,1980,,3413202.0,Europe
Lithuania,1979,,3397842.0,Europe
Lithuania,1978,,3379514.0,Europe
Lithuania,1977,,3355036.0,Europe
Lithuania,1976,,3328664.0,Europe
Lithuania,1975,,3301652.0,Europe
Lithuania,1974,,3273894.0,Europe
Lithuania,1973,,3244438.0,Europe
Lithuania,1972,,3213622.0,Europe
Lithuania,1971,,3179041.0,Europe
Lithuania,1970,,3139689.0,Europe
Lithuania,1969,,3107321.0,Europe
Lithuania,1968,,3078850.0,Europe
Lithuania,1967,,3044400.0,Europe
Lithuania,1966,,3008050.0,Europe
Lithuania,1965,,2971450.0,Europe
Lithuania,1964,,2935200.0,Europe
Lithuania,1963,,2898950.0,Europe
Lithuania,1962,,2863350.0,Europe
Lithuania,1961,,2823550.0,Europe
Lithuania,1960,,2778550.0,Europe
Luxembourg,2020,68009287856.1291,632275.0,Europe
Luxembourg,2019,68914273222.8934,620001.0,Europe
Luxembourg,2018,67366870478.9246,607950.0,Europe
Luxembourg,2017,65334423537.5936,596336.0,Europe
Luxembourg,2016,64178453456.4681,582014.0,Europe
Luxembourg,2015,61370976137.0688,569604.0,Europe
Luxembourg,2014,58837192739.3142,556319.0,Europe
Luxembourg,2013,56413236518.3812,543360.0,Europe
Luxembourg,2012,54424368010.6887,530946.0,Europe
Luxembourg,2011,54616903567.9042,518347.0,Europe
Luxembourg,2010,53264394998.6001,506953.0,Europe
Luxembourg,2009,50793315934.8984,497783.0,Europe
Luxembourg,2008,53108088559.7831,488650.0,Europe
Luxembourg,2007,53796460668.8657,479993.0,Europe
Luxembourg,2006,49648546045.1779,472637.0,Europe
Luxembourg,2005,47204089537.0511,465158.0,Europe
Luxembourg,2004,45752614511.1534,458095.0,Europe
Luxembourg,2003,44157564394.2986,451630.0,Europe
Luxembourg,2002,43449645581.9884,446175.0,Europe
Luxembourg,2001,41851153604.5882,441525.0,Europe
Luxembourg,2000,40817660716.508,436300.0,Europe
Luxembourg,1999,37710398522.3226,430475.0,Europe
Luxembourg,1998,34762215114.9004,424700.0,Europe
Luxembourg,1997,32780733641.4675,419450.0,Europe
Luxembourg,1996,31010142743.1998,414225.0,Europe
Luxembourg,1995,30585484338.8997,408625.0,Europe
Luxembourg,1994,30153623959.2802,402925.0,Europe
Luxembourg,1993,29043880894.2061,397475.0,Europe
Luxembourg,1992,27873033017.2572,392175.0,Europe
Luxembourg,1991,27374903856.2255,387000.0,Europe
Luxembourg,1990,25196841460.7169,381850.0,Europe
Luxembourg,1989,23924095652.114,377100.0,Europe
Luxembourg,1988,21789179100.2369,373450.0,Europe
Luxembourg,1987,20088990752.1941,370750.0,Europe
Luxembourg,1986,19325445815.6171,368355.0,Europe
Luxembourg,1985,17571154248.7268,366706.0,Europe
Luxembourg,1984,17093941462.8247,365998.0,Europe
Luxembourg,1983,16097969569.5669,365622.0,Europe
Luxembourg,1982,15630754681.3176,365525.0,Europe
Luxembourg,1981,15455902272.0138,365225.0,Europe
Luxembourg,1980,15541527982.8359,364150.0,Europe
Luxembourg,1979,15411932503.5462,362856.0,Europe
Luxembourg,1978,15058713922.5119,362007.0,Europe
Luxembourg,1977,14469101994.1341,361358.0,Europe
Luxembourg,1976,14245480071.1089,360731.0,Europe
Luxembourg,1975,13893375379.8745,358950.0,Europe
Luxembourg,1974,14870576167.2467,355050.0,Europe
Luxembourg,1973,14269478797.3776,350450.0,Europe
Luxembourg,1972,13174338886.5149,346600.0,Europe
Luxembourg,1971,12358876076.7929,342421.0,Europe
Luxembourg,1970,12037799994.1192,339171.0,Europe
Luxembourg,1969,11518649422.1815,337500.0,Europe
Luxembourg,1968,10474083912.7025,335850.0,Europe
Luxembourg,1967,10053459972.9556,334995.0,Europe
Luxembourg,1966,10031718148.797,333895.0,Europe
Luxembourg,1965,9921990448.40023,331500.0,Europe
Luxembourg,1964,9995450372.10404,327750.0,Europe
Luxembourg,1963,9266558725.35411,324100.0,Europe
Luxembourg,1962,8958467310.97478,320750.0,Europe
Luxembourg,1961,8838382185.74396,316845.0,Europe
Luxembourg,1960,8512360225.83281,313970.0,Europe
Malta,2020,13664504216.412,525285.0,Europe
Malta,2019,14693193755.8639,504062.0,Europe
Malta,2018,13921976625.3068,484630.0,Europe
Malta,2017,13236432054.2372,467999.0,Europe
Malta,2016,12242418065.7844,455356.0,Europe
Malta,2015,11761274055.5891,445053.0,Europe
Malta,2014,10730293230.9693,434558.0,Europe
Malta,2013,9969284127.5679,425967.0,Europe
Malta,2012,9451945528.64474,420028.0,Europe
Malta,2011,9078134520.83534,416268.0,Europe
Malta,2010,9035932122.49768,414508.0,Europe
Malta,2009,8561323235.70686,412477.0,Europe
Malta,2008,8659511134.94235,409379.0,Europe
Malta,2007,8340378285.12884,406724.0,Europe
Malta,2006,7960297513.94763,405308.0,Europe
Malta,2005,7765375534.43266,403834.0,Europe
Malta,2004,7511226168.34104,401268.0,Europe
Malta,2003,7500705069.85747,398582.0,Europe
Malta,2002,7207083524.95505,395969.0,Europe
Malta,2001,7026826916.21676,393028.0,Europe
Malta,2000,7110352033.00746,390087.0,Europe
Malta,1999,5941073341.83603,387578.0,Europe
Malta,1998,5673295231.88539,385287.0,Europe
Malta,1997,5396682792.27635,382791.0,Europe
Malta,1996,5127149558.00865,379905.0,Europe
Malta,1995,4940529182.39074,377419.0,Europe
Malta,1994,4645865480.95256,374797.0,Europe
Malta,1993,4397365737.44475,371308.0,Europe
Malta,1992,4208780817.93046,367618.0,Europe
Malta,1991,4020196133.71906,363845.0,Europe
Malta,1990,3783482830.02945,354170.0,Europe
Malta,1989,3559538355.75767,350722.0,Europe
Malta,1988,3290412077.85226,347325.0,Europe
Malta,1987,3035036901.31289,344485.0,Europe
Malta,1986,2915206900.37151,342121.0,Europe
Malta,1985,2806181420.25448,336452.0,Europe
Malta,1984,2735462075.43662,330593.0,Europe
Malta,1983,2709924534.2524,330524.0,Europe
Malta,1982,2726622098.50867,325898.0,Europe
Malta,1981,2665724884.91551,318982.0,Europe
Malta,1980,2580272402.08632,316645.0,Europe
Malta,1979,2410349708.37613,313342.0,Europe
Malta,1978,2181494109.66628,310182.0,Europe
Malta,1977,1962460759.83258,306970.0,Europe
Malta,1976,1749320571.08226,305774.0,Europe
Malta,1975,1494927431.18818,304222.0,Europe
Malta,1974,1250356657.8217,301996.0,Europe
Malta,1973,1136311813.93346,302200.0,Europe
Malta,1972,1091074361.16442,302450.0,Europe
Malta,1971,1030887762.32358,302700.0,Europe
Malta,1970,1006195782.10374,302650.0,Europe
Malta,1969,,304300.0,Europe
Malta,1968,,307900.0,Europe
Malta,1967,,311550.0,Europe
Malta,1966,,315200.0,Europe
Malta,1965,,318800.0,Europe
Malta,1964,,321250.0,Europe
Malta,1963,,322550.0,Europe
Malta,1962,,323900.0,Europe
Malta,1961,,325250.0,Europe
Malta,1960,,326550.0,Europe
Moldova,2020,9197982945.48309,2617820.0,Europe
Moldova,2019,9887013493.08368,2663251.0,Europe
Moldova,2018,9545247410.92867,2708214.0,Europe
Moldova,2017,9151593647.17486,2755158.0,Europe
Moldova,2016,8741545794.83075,2802170.0,Europe
Moldova,2015,8372415480.26162,2834530.0,Europe
Moldova,2014,8400830055.05566,2856950.0,Europe
Moldova,2013,8000819052.00779,2858692.0,Europe
Moldova,2012,7337248195.12826,2859458.0,Europe
Moldova,2011,7380775144.91523,2859833.0,Europe
Moldova,2010,6974960345.3712,2861487.0,Europe
Moldova,2009,6512568011.12431,2864346.0,Europe
Moldova,2008,6928263862.95101,2867964.0,Europe
Moldova,2007,6426960903.2039,2873429.0,Europe
Moldova,2006,6239767852.66749,2880095.0,Europe
Moldova,2005,5953976967.16872,2888111.0,Europe
Moldova,2004,5538583218.12875,2895147.0,Europe
Moldova,2003,5156967629.53441,2902320.0,Europe
Moldova,2002,4837680701.41398,2910504.0,Europe
Moldova,2001,4487644450.3731,2917252.0,Europe
Moldova,2000,4229636600.29266,2923783.0,Europe
Moldova,1999,4142328086.47215,2929735.0,Europe
Moldova,1998,4286715578.08445,2934339.0,Europe
Moldova,1997,4586792340.71451,2935524.0,Europe
Moldova,1996,4512469064.53882,2946401.0,Europe
Moldova,1995,4794228776.08272,2952307.0,Europe
Moldova,1994,,2964277.0,Europe
Moldova,1993,,2973114.0,Europe
Moldova,1992,,2977130.0,Europe
Moldova,1991,,2975523.0,Europe
Moldova,1990,,2969097.0,Europe
Moldova,1989,,2957047.0,Europe
Moldova,1988,,2940177.0,Europe
Moldova,1987,,2918487.0,Europe
Moldova,1986,,2893584.0,Europe
Moldova,1985,,2867878.0,Europe
Moldova,1984,,2840565.0,Europe
Moldova,1983,,2811645.0,Europe
Moldova,1982,,2782725.0,Europe
Moldova,1981,,2754609.0,Europe
Moldova,1980,,2728099.0,Europe
Moldova,1979,,2703999.0,Europe
Moldova,1978,,2682309.0,Europe
Moldova,1977,,2660619.0,Europe
Moldova,1976,,2638126.0,Europe
Moldova,1975,,2611616.0,Europe
Moldova,1974,,2582697.0,Europe
Moldova,1973,,2549760.0,Europe
Moldova,1972,,2515217.0,Europe
Moldova,1971,,2479871.0,Europe
Moldova,1970,,2445328.0,Europe
Moldova,1969,,2411588.0,Europe
Moldova,1968,,2377848.0,Europe
Moldova,1967,,2344108.0,Europe
Moldova,1966,,2307959.0,Europe
Moldova,1965,,2269399.0,Europe
Moldova,1964,,2228429.0,Europe
Moldova,1963,,2185050.0,Europe
Moldova,1962,,2140063.0,Europe
Moldova,1961,,2092667.0,Europe
Moldova,1960,,2043664.0,Europe
Monaco,2020,,39244.0,Europe
Monaco,2019,8152851305.84648,38967.0,Europe
Monaco,2018,7584047726.36882,38682.0,Europe
Monaco,2017,7148018560.25454,38392.0,Europe
Monaco,2016,7399605196.87127,38070.0,Europe
Monaco,2015,7149376905.74042,37723.0,Europe
Monaco,2014,6815421317.77807,37320.0,Europe
Monaco,2013,6357669097.17619,36899.0,Europe
Monaco,2012,5800793053.16187,36459.0,Europe
Monaco,2011,5743359406.07185,36025.0,Europe
Monaco,2010,5367625613.15127,35609.0,Europe
Monaco,2009,5257223916.21371,35223.0,Europe
Monaco,2008,5926971761.89845,34860.0,Europe
Monaco,2007,5887710460.02917,34524.0,Europe
Monaco,2006,5145300278.40382,34189.0,Europe
Monaco,2005,4863051836.13947,33842.0,Europe
Monaco,2004,4772591409.25361,33499.0,Europe
Monaco,2003,4657527906.66843,33144.0,Europe
Monaco,2002,4607420522.33859,32804.0,Europe
Monaco,2001,4560606124.884,32474.0,Europe
Monaco,2000,4462968314.99403,32148.0,Europe
Monaco,1999,4295023067.74493,31836.0,Europe
Monaco,1998,4157793318.30837,31554.0,Europe
Monaco,1997,4017064828.31765,31268.0,Europe
Monaco,1996,3929159750.7623,31001.0,Europe
Monaco,1995,3885996818.24208,30731.0,Europe
Monaco,1994,3805430067.61236,30436.0,Europe
Monaco,1993,3722943656.37014,30145.0,Europe
Monaco,1992,3757282115.86902,29859.0,Europe
Monaco,1991,3706625878.29776,29629.0,Europe
Monaco,1990,3669377008.56075,29433.0,Europe
Monaco,1989,3574876779.17304,29309.0,Europe
Monaco,1988,3431980791.46382,29232.0,Europe
Monaco,1987,3281096250.91505,29156.0,Europe
Monaco,1986,3201551333.39728,29050.0,Europe
Monaco,1985,3124916973.19268,28836.0,Europe
Monaco,1984,3072418566.85113,28511.0,Europe
Monaco,1983,3027475223.84318,28091.0,Europe
Monaco,1982,2991724908.50904,27633.0,Europe
Monaco,1981,2920682534.04965,27162.0,Europe
Monaco,1980,2893989005.45515,26752.0,Europe
Monaco,1979,2846020540.69356,26391.0,Europe
Monaco,1978,2748869847.07546,26090.0,Europe
Monaco,1977,2644325097.76102,25811.0,Europe
Monaco,1976,2553590015.91215,25523.0,Europe
Monaco,1975,2445695030.0441,25203.0,Europe
Monaco,1974,2469716417.91399,24829.0,Europe
Monaco,1973,2363939327.53641,24445.0,Europe
Monaco,1972,2218541497.553,24049.0,Europe
Monaco,1971,2119997452.1288,23721.0,Europe
Monaco,1970,2014669330.25231,23487.0,Europe
Monaco,1969,,23348.0,Europe
Monaco,1968,,23295.0,Europe
Monaco,1967,,23292.0,Europe
Monaco,1966,,23302.0,Europe
Monaco,1965,,23289.0,Europe
Monaco,1964,,23236.0,Europe
Monaco,1963,,23165.0,Europe
Monaco,1962,,23043.0,Europe
Monaco,1961,,22813.0,Europe
Monaco,1960,,22461.0,Europe
Montenegro,2020,4533984453.54349,621718.0,Europe
Montenegro,2019,5344094979.59219,622028.0,Europe
Montenegro,2018,5135444172.57865,622227.0,Europe
Montenegro,2017,4887274946.92473,622373.0,Europe
Montenegro,2016,4667151600.8246,622303.0,Europe
Montenegro,2015,4533444861.21991,622159.0,Europe
Montenegro,2014,4384784936.38777,621810.0,Europe
Montenegro,2013,4307944887.65039,621207.0,Europe
Montenegro,2012,4160296612.28314,620601.0,Europe
Montenegro,2011,4276787738.05463,620079.0,Europe
Montenegro,2010,4143033275.88493,619428.0,Europe
Montenegro,2009,4032762450.51021,618294.0,Europe
Montenegro,2008,4280841227.25932,616969.0,Europe
Montenegro,2007,3992473234.91718,615875.0,Europe
Montenegro,2006,3737915560.04535,615025.0,Europe
Montenegro,2005,3442975808.70488,614261.0,Europe
Montenegro,2004,3304814675.89264,613353.0,Europe
Montenegro,2003,3164741539.37446,612267.0,Europe
Montenegro,2002,3088075152.53432,609828.0,Europe
Montenegro,2001,3030378743.71352,607389.0,Europe
Montenegro,2000,2997411926.88696,604950.0,Europe
Montenegro,1999,2907286053.87602,606001.0,Europe
Montenegro,1998,3208925054.0997,607662.0,Europe
Montenegro,1997,3059032267.62404,609520.0,Europe
Montenegro,1996,,611003.0,Europe
Montenegro,1995,,611712.0,Europe
Montenegro,1994,,611389.0,Europe
Montenegro,1993,,610170.0,Europe
Montenegro,1992,,608516.0,Europe
Montenegro,1991,,607105.0,Europe
Montenegro,1990,,606372.0,Europe
Montenegro,1989,,606571.0,Europe
Montenegro,1988,,607413.0,Europe
Montenegro,1987,,608144.0,Europe
Montenegro,1986,,607711.0,Europe
Montenegro,1985,,605398.0,Europe
Montenegro,1984,,600884.0,Europe
Montenegro,1983,,594506.0,Europe
Montenegro,1982,,587001.0,Europe
Montenegro,1981,,579445.0,Europe
Montenegro,1980,,572608.0,Europe
Montenegro,1979,,566888.0,Europe
Montenegro,1978,,562065.0,Europe
Montenegro,1977,,557576.0,Europe
Montenegro,1976,,552562.0,Europe
Montenegro,1975,,546487.0,Europe
Montenegro,1974,,538902.0,Europe
Montenegro,1973,,530220.0,Europe
Montenegro,1972,,521785.0,Europe
Montenegro,1971,,515449.0,Europe
Montenegro,1970,,512407.0,Europe
Montenegro,1969,,513340.0,Europe
Montenegro,1968,,517481.0,Europe
Montenegro,1967,,522796.0,Europe
Montenegro,1966,,526419.0,Europe
Montenegro,1965,,526327.0,Europe
Montenegro,1964,,521753.0,Europe
Montenegro,1963,,513409.0,Europe
Montenegro,1962,,502558.0,Europe
Montenegro,1961,,491140.0,Europe
Montenegro,1960,,480579.0,Europe
Netherlands,2020,926701803851.381,17441139,Europe
Netherlands,2019,962720331434.427,17344874,Europe
Netherlands,2018,946837898609.854,17231624,Europe
Netherlands,2017,924999447038.053,17131296,Europe
Netherlands,2016,898835229746.291,17030314,Europe
Netherlands,2015,879557839900.357,16939923,Europe
Netherlands,2014,862656926597.85,16865008,Europe
Netherlands,2013,850550233737.807,16804432,Europe
Netherlands,2012,851658883145.551,16754962,Europe
Netherlands,2011,860525340337.452,16693074,Europe
Netherlands,2010,847380859016.668,16615394,Europe
Netherlands,2009,836153497098.728,16530388,Europe
Netherlands,2008,867981366402.608,16445593,Europe
Netherlands,2007,849543512429.438,16381696,Europe
Netherlands,2006,818656877650.488,16346101,Europe
Netherlands,2005,791271073209.597,16319868,Europe
Netherlands,2004,775369211305.076,16281779,Europe
Netherlands,2003,760278103670.112,16225302,Europe
Netherlands,2002,759096600948.749,16148929,Europe
Netherlands,2001,757450860234.74,16046180,Europe
Netherlands,2000,740226130632.733,15925513,Europe
Netherlands,1999,710419469458.976,15812088,Europe
Netherlands,1998,676370645480.713,15707209,Europe
Netherlands,1997,646230968449,15610650,Europe
Netherlands,1996,619416114074.479,15530498,Europe
Netherlands,1995,598476948978.607,15459006,Europe
Netherlands,1994,580391733698.763,15382838,Europe
Netherlands,1993,563700053307.986,15290368,Europe
Netherlands,1992,556699269630.097,15184166,Europe
Netherlands,1991,547360904535.169,15069798,Europe
Netherlands,1990,534327928185.407,14951510,Europe
Netherlands,1989,512873294633.496,14848907,Europe
Netherlands,1988,491163297808.079,14760094,Europe
Netherlands,1987,474823579241.354,14665037,Europe
Netherlands,1986,465827295718.63,14572278,Europe
Netherlands,1985,453196810567.615,14491632,Europe
Netherlands,1984,441797637303.355,14424211,Europe
Netherlands,1983,428673043956.94,14367070,Europe
Netherlands,1982,419979642225.124,14312690,Europe
Netherlands,1981,425256034509.187,14247208,Europe
Netherlands,1980,428614709552.951,14149800,Europe
Netherlands,1979,422939228262.399,14038270,Europe
Netherlands,1978,414588722640.387,13941700,Europe
Netherlands,1977,403703869321.404,13856185,Europe
Netherlands,1976,393778907135.02,13774037,Europe
Netherlands,1975,376979531871.631,13666335,Europe
Netherlands,1974,376971883631.263,13545056,Europe
Netherlands,1973,364439826234.949,13439322,Europe
Netherlands,1972,345623321902.966,13328593,Europe
Netherlands,1971,333826319042.464,13194497,Europe
Netherlands,1970,320011486024.668,13038526,Europe
Netherlands,1969,301498905556.343,12877984,Europe
Netherlands,1968,283285226193.87,12729721,Europe
